order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_time_actual,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,predicted_delivery_mode,traffic_avoidance
579112C,53,Pasta,2024-04-21,2024-04-21,14.06,24.62,Walk,High,Snowy,0.0,7.62,Route_1,61ca6bc6-7702-4344-b343-034f9a3ea65d,36,Female,City_4,26,2,Italian,Weekly,Yes,Cold,4,3,Poor,2,False,True,Bike-friendly,0.04282459318574383,Car,No
0a8084D,48,Pasta,2024-10-27,2024-10-27,5.5,22.37,Walk,High,Snowy,0.0,12.87,Route_3,e218f41e-4b60-4271-83cf-5cd9f5ca69e4,43,Other,City_9,46,3,Mediterranean,Monthly,Yes,Cold,1,5,Good,5,True,True,Car-only,0.2859254047176003,Car,No
3a0e17B,16,Burritos,2024-01-21,2024-01-21,13.26,10.13,Bike,High,Snowy,0.0,7.9,Route_5,9cb97df6-fd36-4423-8195-76892edd7cd7,24,Other,City_10,47,2,American,Monthly,Yes,Cold,3,2,Good,4,False,False,Mixed,0.15964094132374473,Car,No
f92c1aJ,71,CoffeeBoba tea,2024-06-12,2024-06-12,6.46,32.67,Walk,Low,Rainy,0.0,-3.44,Route_2,15200b9f-23a4-4d87-b4b1-5c44283038ed,47,Female,City_7,2,3,American,Weekly,No,Cold,3,5,Poor,1,True,False,Mixed,0.9745441554415516,Bike,Yes
1fa009W,43,Taccos,2024-08-02,2024-08-02,9.22,12.1,Bike,Low,Sunny,0.0,1.18,Route_5,d38ce259-933f-42de-b4fb-05681ae3c81f,44,Female,City_8,11,1,Mediterranean,Monthly,No,Warm,5,3,Poor,5,True,False,Car-only,0.9306579128243379,Car,Yes
0f1c22P,63,Chicken wings,2024-06-17,2024-06-17,12.69,9.41,Bike,Low,Snowy,0.0,-6.95,Route_2,6a650588-be8f-48fa-ac51-70d9e353da47,37,Female,City_5,26,2,Mediterranean,Weekly,No,Cold,2,2,Good,2,True,False,Car-only,0.8584033421434609,Car,Yes
b7cba2F,67,Shawarma,2024-06-28,2024-06-28,5.68,36.9,Walk,Medium,Snowy,0.0,-4.64,Route_5,dc884561-805a-4606-952f-1ac354f374f1,29,Other,City_1,43,1,Mexican,Monthly,Yes,Hot,5,1,Fair,1,True,False,Bike-friendly,0.09628729937981495,Bike,No
44d1f9L,9,Taccos,2024-02-04,2024-02-04,4.29,38.1,Car,Medium,Rainy,0.0,5.83,Route_2,16c59808-2322-481c-99ea-f7317380a36d,57,Male,City_10,33,5,American,Weekly,Yes,Cold,2,5,Fair,2,True,False,Car-only,0.3379598653368605,Car,No
130153W,53,Salad,2024-05-25,2024-05-25,8.71,38.46,Car,Medium,Sunny,0.0,17.2,Route_1,6c194aa2-0e5e-4bc5-82aa-2a6cc8b7199d,42,Other,City_6,9,1,Mexican,Weekly,Yes,Warm,4,5,Poor,1,False,True,Bike-friendly,0.1430862767499459,Bike,No
72f82bV,6,Chicken pie,2024-03-23,2024-03-23,7.14,7.52,Car,High,Sunny,0.0,10.21,Route_4,e1f7611c-f72a-4437-8c12-1777f44b2e56,50,Other,City_1,29,2,Italian,Monthly,No,Cold,5,5,Fair,1,True,True,Bike-friendly,0.5839957194841962,Car,No
d3efcbO,96,Cup cake,2024-06-24,2024-06-24,13.4,19.52,Bike,Medium,Sunny,0.0,7.32,Route_5,07d5d13e-baa2-4986-b869-32bb207421dc,58,Other,City_2,3,1,Mediterranean,Monthly,Yes,Hot,5,5,Poor,3,True,True,Mixed,0.596060989299163,Bike,No
e5d954P,42,Burritos,2024-06-04,2024-06-04,3.76,23.87,Walk,Medium,Rainy,0.0,2.37,Route_2,00f09fad-f6f5-4c7d-8620-f58f5c2b2aa1,40,Other,City_5,5,1,Asian,Monthly,No,Warm,1,1,Fair,1,True,True,Car-only,0.5018921074739874,Bike,No
f29719W,27,Pasta,2024-05-30,2024-05-30,6.39,49.31,Walk,High,Sunny,0.0,6.53,Route_3,ea83c2b2-438c-41e6-97c6-921d2f8b0494,52,Other,City_2,50,4,Asian,Weekly,No,Hot,1,3,Fair,3,True,True,Bike-friendly,0.7862693304573535,Car,No
4d129fW,12,Briyani rice,2024-10-26,2024-10-26,2.85,28.42,Walk,Low,Rainy,0.0,14.12,Route_2,c46207cc-95cc-45ae-a3eb-0c51f3e15bf9,30,Female,City_7,23,2,Mexican,Monthly,No,Warm,1,4,Poor,3,False,True,Bike-friendly,0.17315536112876428,Car,No
c83a23U,7,Chicken pie,2024-05-03,2024-05-03,4.16,23.21,Walk,Low,Rainy,0.0,-5.12,Route_3,771ee9e4-bd18-482d-99b1-7de055b03d36,21,Male,City_1,18,4,Mexican,Weekly,No,Warm,3,1,Good,1,False,True,Mixed,0.24025601311756484,Bike,No
3d7675L,69,Burritos,2024-10-18,2024-10-18,4.1,20.2,Bike,High,Snowy,0.0,-4.6,Route_2,9c750d6b-018c-4b2b-b691-9373cdb1efec,53,Male,City_9,43,2,Italian,Monthly,No,Hot,4,1,Fair,4,True,True,Car-only,0.9040654685967096,Car,Yes
af432aV,27,CoffeeBoba tea,2024-08-18,2024-08-18,8.45,24.49,Car,Low,Sunny,0.0,17.54,Route_4,ff019b69-0243-41c5-8524-b6841014a1eb,27,Other,City_3,10,3,American,Monthly,No,Warm,1,1,Good,2,False,True,Mixed,0.9325129609465186,Car,Yes
fb43deH,87,Fried chicken,2024-08-19,2024-08-19,8.07,47.57,Walk,Low,Snowy,0.0,-9.61,Route_3,fdee4179-319e-493a-bd3d-52dd56f679a4,46,Male,City_10,23,4,Italian,Weekly,No,Hot,5,3,Good,4,True,False,Car-only,0.13965317708910352,Car,No
9ea945V,38,Pasta,2024-03-01,2024-03-01,11.31,25.0,Bike,Low,Snowy,0.0,-8.82,Route_1,e7dd29b4-2150-4a46-8874-fc233eeed058,23,Male,City_5,28,1,Mediterranean,Monthly,Yes,Hot,4,5,Good,2,True,True,Car-only,0.2859831193476713,Bike,No
3df42cA,2,Chicken rice,2024-04-12,2024-04-12,8.25,28.74,Walk,High,Sunny,0.0,8.94,Route_4,bb256da1-b4cc-40e3-b974-9b8cbee98cc6,52,Male,City_9,35,1,American,Monthly,Yes,Hot,5,5,Fair,4,False,False,Car-only,0.36775441574049184,Car,No
e995e0R,64,Burger,2024-01-07,2024-01-07,11.28,32.56,Walk,Low,Snowy,0.0,4.65,Route_5,ec5c3027-4432-401b-ada3-17aaad70e510,26,Male,City_9,12,1,Mexican,Weekly,Yes,Cold,3,2,Good,1,True,False,Bike-friendly,0.8819041697160876,Bike,Yes
97b2fdD,61,Soup,2024-05-26,2024-05-26,6.57,15.97,Walk,Low,Snowy,0.0,-6.22,Route_5,9cacbed6-9bab-40d9-b304-4ba959eb0075,49,Other,City_7,39,3,Mexican,Monthly,Yes,Warm,3,2,Fair,3,False,True,Bike-friendly,0.21458086741752846,Car,No
d9360eZ,31,Soup,2024-02-28,2024-02-28,3.32,43.79,Bike,High,Snowy,0.0,14.86,Route_3,c7b4a3d8-2ced-4f04-b2e1-689552e5d8f6,21,Other,City_8,41,3,Mexican,Weekly,Yes,Warm,3,4,Poor,5,True,True,Mixed,0.5551046583866904,Car,No
3f9a64Z,38,CoffeeBoba tea,2024-07-23,2024-07-23,9.87,16.16,Car,High,Snowy,0.0,12.28,Route_5,3ff2ffac-5adf-48ec-8cc4-02a2e6287696,31,Other,City_6,19,5,Mexican,Monthly,Yes,Warm,2,5,Good,1,True,True,Car-only,0.820114401120985,Car,Yes
cfa1f1H,73,Pasta,2024-03-02,2024-03-02,11.47,19.86,Walk,Low,Rainy,0.0,-7.86,Route_3,22857716-ab6c-4d33-a459-b45470798bee,59,Other,City_4,37,3,American,Weekly,No,Hot,5,5,Fair,5,True,True,Bike-friendly,0.6109413680506992,Bike,No
ae5b91W,10,Salad,2024-11-30,2024-11-30,5.11,25.43,Walk,Low,Sunny,0.0,7.78,Route_5,c772aca5-cb67-4ac1-b713-434b7dbc8db2,36,Other,City_4,28,4,Asian,Monthly,Yes,Hot,3,2,Fair,4,False,False,Mixed,0.3048685954669257,Car,No
5470c9Z,99,Whole cake,2024-09-22,2024-09-22,6.08,16.18,Car,Medium,Rainy,0.0,15.49,Route_5,873b51eb-05b5-4d0c-ab09-e4b3a8d3bc58,42,Female,City_3,36,1,Mexican,Monthly,Yes,Hot,4,1,Poor,4,True,True,Mixed,0.7011679094820874,Bike,No
bca3acE,73,Chicken wings,2024-05-23,2024-05-23,9.93,13.72,Walk,Medium,Snowy,0.0,-4.13,Route_2,7ed00f1a-0bb7-4883-ae0a-707fcb4b1687,31,Female,City_4,38,1,Mediterranean,Weekly,Yes,Cold,1,5,Fair,5,True,False,Car-only,0.46425747822231644,Car,No
cde752H,24,PastrySmoothie,2024-05-29,2024-05-29,8.71,15.03,Car,Low,Snowy,0.0,12.27,Route_4,e4658245-e0aa-4796-b244-b1acacb1d11b,45,Male,City_3,33,3,Italian,Monthly,No,Warm,1,3,Good,2,True,False,Mixed,0.10318231433609115,Car,No
e13ca5W,30,CoffeeBoba tea,2024-01-03,2024-01-03,7.45,34.42,Car,Low,Sunny,0.0,-5.69,Route_2,ed5c47f5-55a8-4a2e-9116-29f087ef066d,28,Female,City_4,39,5,Mexican,Weekly,No,Cold,1,3,Poor,4,False,False,Bike-friendly,0.21230110997565033,Bike,No
28d31cF,75,Fried chicken,2024-10-30,2024-10-30,3.89,47.15,Walk,Low,Sunny,0.0,-5.24,Route_4,bedde441-e54d-44f7-a718-74369b0400d2,33,Other,City_7,17,5,American,Weekly,No,Cold,1,1,Poor,2,False,True,Mixed,0.0620515451971021,Bike,No
7f1648I,20,Chicken pie,2024-05-22,2024-05-22,13.84,31.12,Car,Medium,Sunny,0.0,17.82,Route_2,85f543e6-ec42-421c-adf1-c4bb30784ba9,47,Other,City_6,49,2,American,Weekly,No,Cold,2,4,Good,5,True,True,Bike-friendly,0.24762638472256726,Bike,No
49f3baP,77,Pizza,2024-11-20,2024-11-20,8.38,29.91,Car,Medium,Sunny,0.0,-7.6,Route_2,983d1642-e47b-41ab-975f-19a4c8678118,23,Male,City_9,21,4,Mexican,Weekly,Yes,Warm,4,3,Good,3,False,False,Car-only,0.4593021302329492,Car,No
6e7a43A,86,Pasta,2024-11-04,2024-11-04,13.97,46.23,Walk,High,Rainy,0.0,18.29,Route_3,b8739d2e-aa6b-4b01-a27d-d71c45e81d08,58,Other,City_4,48,3,Mexican,Monthly,Yes,Warm,4,4,Fair,1,False,False,Car-only,0.8201516018433597,Car,Yes
5ae94fV,89,Salad,2024-03-04,2024-03-04,5.42,14.74,Bike,Low,Sunny,0.0,6.94,Route_5,9dad8bce-43cb-40a2-989e-852c9e325694,28,Female,City_2,34,1,Asian,Weekly,No,Warm,2,4,Good,1,True,True,Bike-friendly,0.069730782927512,Bike,No
c1c83cP,46,Fried chicken,2024-10-14,2024-10-14,4.67,42.47,Walk,Medium,Rainy,0.0,5.64,Route_5,9a54c0c7-68b6-46dc-b8de-39d51d5f64fa,54,Other,City_8,45,5,American,Weekly,No,Warm,4,4,Fair,1,True,True,Bike-friendly,0.4916737208728019,Bike,No
a29f2fX,79,Sushi,2024-04-16,2024-04-16,14.23,39.75,Walk,Medium,Sunny,0.0,8.74,Route_2,c153ca70-6703-47f1-a7b2-d03a7989843f,55,Other,City_8,4,3,American,Weekly,No,Warm,3,2,Poor,1,False,False,Bike-friendly,0.4694695348176735,Bike,No
ac0100K,74,Beef pie,2024-01-05,2024-01-05,10.22,35.67,Walk,Low,Sunny,0.0,-9.33,Route_1,010c2eb8-56a2-4941-993b-97a53e0182a6,40,Other,City_2,37,5,Mexican,Monthly,Yes,Cold,5,3,Good,3,False,False,Car-only,0.27145957249247554,Car,No
a19785L,74,Whole cake,2024-03-08,2024-03-08,8.84,48.79,Car,Low,Snowy,0.0,-4.4,Route_3,636b86aa-5af4-4d7a-96ca-d3ca92e126f7,45,Other,City_7,40,5,Mediterranean,Monthly,No,Cold,2,4,Good,2,True,False,Car-only,0.17400996804158542,Car,No
0e5a51V,72,Chicken pie,2024-09-16,2024-09-16,13.85,33.02,Car,High,Rainy,0.0,-5.51,Route_1,244ccd7a-f235-482b-8421-16e369fa6547,45,Other,City_3,47,2,Asian,Weekly,Yes,Warm,5,4,Poor,2,True,False,Bike-friendly,0.7572004243593682,Car,No
7b24eeL,95,Whole cake,2024-09-02,2024-09-02,3.42,48.26,Car,High,Rainy,0.0,13.4,Route_2,b65650a7-284e-476a-ab14-61037c5491ee,24,Female,City_9,20,2,Italian,Monthly,Yes,Cold,4,3,Poor,5,False,False,Car-only,0.4319883599051251,Car,No
abf1a0L,7,Soup,2024-10-15,2024-10-15,11.12,6.41,Car,High,Snowy,0.0,1.79,Route_1,62607c20-a73e-4130-947d-e7e958bd02f4,34,Female,City_1,43,5,Asian,Monthly,No,Cold,3,2,Poor,2,True,True,Bike-friendly,0.9131116105936689,Car,Yes
5fa292N,67,Whole cake,2024-09-26,2024-09-26,2.88,41.9,Car,High,Sunny,0.0,2.5,Route_5,8d7f0d70-26bc-4d05-93e0-27a0eceede65,52,Female,City_7,21,4,Italian,Weekly,No,Warm,2,2,Poor,3,False,True,Mixed,0.2596800914118219,Car,No
396b08B,58,Pasta,2024-03-14,2024-03-14,11.23,5.43,Bike,High,Sunny,0.0,9.93,Route_2,156b860e-57e0-4f4c-9521-febca5faf386,29,Male,City_10,42,2,Italian,Monthly,No,Hot,3,3,Poor,4,True,False,Car-only,0.624031886212219,Car,No
6cf301C,12,Salad,2024-03-14,2024-03-14,10.19,45.25,Car,Medium,Sunny,0.0,-2.3,Route_4,c669f5b9-c852-4d95-b247-eea913932cc5,60,Female,City_5,15,2,Mediterranean,Monthly,No,Hot,2,4,Good,2,True,True,Car-only,0.507285770946002,Bike,No
feebffP,8,PastrySmoothie,2024-02-01,2024-02-01,7.31,35.84,Car,Medium,Snowy,0.0,14.88,Route_2,faa33b41-2809-43f3-b744-80c855bb6c42,33,Female,City_7,36,3,Mexican,Weekly,Yes,Cold,1,3,Poor,2,True,True,Mixed,0.47463513414951153,Bike,No
173e0fD,5,Dumplings,2024-03-08,2024-03-08,10.19,15.7,Car,High,Rainy,0.0,12.15,Route_3,e46a71d9-7282-42b1-9fb4-3a3e8784a4b3,47,Other,City_3,28,2,Italian,Weekly,Yes,Hot,3,3,Poor,1,False,False,Bike-friendly,0.646055394824079,Car,No
7ebb3dD,52,Taccos,2024-04-08,2024-04-08,5.92,27.33,Bike,Medium,Snowy,0.0,-0.37,Route_3,d2712ad3-1b05-4dfe-b9bf-0a255512827c,46,Female,City_6,7,1,American,Weekly,Yes,Warm,3,4,Poor,3,False,False,Mixed,0.5733902987067707,Car,No
d13a3eB,33,Salad,2024-04-19,2024-04-19,4.35,35.12,Car,High,Snowy,0.0,8.66,Route_3,f81d55e4-7dff-4978-ae67-49334cff1815,27,Female,City_10,10,5,Mexican,Weekly,Yes,Warm,3,4,Fair,3,False,True,Mixed,0.6033270484988835,Car,No
3e0782N,83,Burger,2024-03-19,2024-03-19,12.3,31.59,Car,Low,Sunny,0.0,10.44,Route_1,e99c2c8b-0b86-4b74-83e4-1d78ccccace8,51,Other,City_7,4,5,Mediterranean,Monthly,No,Cold,5,5,Good,1,True,False,Mixed,0.06174426066447003,Bike,No
d51080C,41,Soup,2024-06-16,2024-06-16,3.23,45.12,Bike,Low,Rainy,0.0,-9.24,Route_4,c0b3050c-e22a-444e-a0cd-859c836047f0,46,Male,City_5,24,4,Asian,Weekly,Yes,Cold,3,5,Poor,5,True,False,Car-only,0.0133776945114914,Car,No
6d5029C,63,Cup cake,2024-08-31,2024-08-31,6.19,46.56,Car,Low,Sunny,0.0,9.08,Route_5,23052477-1104-495a-b914-4a2d2f625ef0,46,Female,City_1,30,3,American,Monthly,No,Cold,1,4,Poor,4,True,True,Bike-friendly,0.381742073267333,Bike,No
177022V,32,Taccos,2024-04-18,2024-04-18,11.29,46.19,Bike,Medium,Snowy,0.0,-6.79,Route_2,fe093543-13ed-466a-b56e-d7df61df6a7a,50,Other,City_7,41,5,Mediterranean,Weekly,Yes,Cold,1,3,Fair,3,False,False,Mixed,0.5307093159041264,Bike,No
042143V,56,Sushi,2024-04-21,2024-04-21,2.29,12.25,Walk,High,Rainy,0.0,-1.67,Route_4,1052fba0-31c4-4580-b43b-595cda5d301c,57,Female,City_10,23,5,Italian,Weekly,Yes,Hot,4,5,Poor,1,True,False,Mixed,0.5665048243158173,Car,No
5843ddD,49,Cup cake,2024-08-30,2024-08-30,3.71,27.02,Walk,Low,Snowy,0.0,-2.63,Route_4,c4b77988-5231-489a-be67-ea26f979dbc0,42,Other,City_1,28,1,Mexican,Monthly,No,Hot,1,3,Poor,5,False,True,Bike-friendly,0.5317679929977532,Bike,No
c080d5Z,66,Cup cake,2024-08-04,2024-08-04,5.21,40.92,Walk,High,Sunny,0.0,6.88,Route_5,bf90f615-30da-4bf6-8b05-7a3b8def26d4,40,Other,City_10,50,1,American,Monthly,No,Warm,5,3,Poor,1,True,True,Bike-friendly,0.8459888570837591,Car,Yes
4dc5f2T,20,Salad,2024-02-02,2024-02-02,4.69,25.68,Walk,Medium,Snowy,0.0,8.97,Route_5,967caa72-4279-4db0-abf7-31f358305dc6,21,Female,City_3,20,4,Mediterranean,Weekly,Yes,Cold,3,4,Good,5,False,True,Car-only,0.8791606875740031,Car,Yes
86f8abT,45,Chicken pie,2024-10-12,2024-10-12,11.92,30.32,Walk,Low,Snowy,0.0,-5.65,Route_1,3afb7762-377a-4b33-b07e-6fe5ff7950b2,57,Other,City_5,23,4,Asian,Weekly,Yes,Cold,5,2,Poor,1,True,False,Mixed,0.18032484511319213,Bike,No
9282e4U,83,Chicken pie,2024-02-10,2024-02-10,3.94,10.65,Walk,Low,Snowy,0.0,3.66,Route_5,52c61026-2955-4646-9201-f751b2cd3355,33,Female,City_5,26,2,Italian,Weekly,No,Hot,4,5,Poor,2,False,True,Mixed,0.22536883423697374,Car,No
807ce3W,6,Whole cake,2024-12-11,2024-12-11,3.47,26.23,Bike,Low,Snowy,0.0,-2.49,Route_1,14cda216-e87c-4c6e-904c-8120689c63c4,28,Male,City_2,38,4,Mexican,Weekly,Yes,Hot,1,5,Poor,5,False,False,Car-only,0.792171903229531,Car,No
a24acfE,95,Burger,2024-03-22,2024-03-22,10.81,22.73,Bike,Low,Snowy,0.0,-0.84,Route_5,eee90960-6d9c-4607-b2ac-39dcd078c484,36,Other,City_7,2,1,Mediterranean,Monthly,No,Hot,1,5,Good,5,False,False,Car-only,0.056551266841087355,Car,No
ad0293D,48,Beef pie,2024-08-25,2024-08-25,4.38,49.8,Car,High,Rainy,0.0,-9.47,Route_3,3bc18627-68b2-4406-bb01-18034d45a4b4,50,Male,City_10,12,2,Mediterranean,Monthly,No,Hot,1,4,Good,1,True,True,Bike-friendly,0.8603335504544928,Car,Yes
e62b9dJ,79,Cookie,2024-04-14,2024-04-14,7.03,32.04,Car,Medium,Snowy,0.0,13.66,Route_2,d93f36f1-845f-441b-a1c2-071f25c0c794,37,Female,City_4,23,2,Asian,Weekly,No,Warm,3,2,Good,2,False,True,Mixed,0.37845112027917693,Car,No
6b125eB,10,Salad,2024-07-12,2024-07-12,9.71,35.46,Walk,Low,Rainy,0.0,16.0,Route_3,f028ac70-b144-4af1-9110-eb9b2efb8d72,31,Other,City_5,6,2,American,Monthly,No,Warm,3,3,Poor,5,True,True,Mixed,0.5245607553807343,Bike,No
44aaa6K,30,Dumplings,2024-11-05,2024-11-05,12.55,39.31,Car,High,Snowy,0.0,7.63,Route_1,40ab2afc-2cc1-4cf2-9a7c-3e28be94f576,45,Male,City_8,42,3,Mexican,Monthly,No,Cold,2,4,Poor,3,False,False,Mixed,0.48378485787219994,Car,No
c960f4O,93,Salad,2024-08-04,2024-08-04,14.48,32.37,Car,Low,Snowy,0.0,12.28,Route_1,f08c7e14-8612-4a13-85b6-4f23976ba08c,39,Other,City_3,18,4,Mediterranean,Weekly,No,Cold,3,1,Fair,5,True,True,Bike-friendly,0.4807367588386785,Bike,No
76a391Y,70,Pasta,2024-09-07,2024-09-07,4.91,27.86,Bike,Low,Sunny,0.0,7.02,Route_1,846317f8-d252-482e-9ad2-53f7ea7ddced,21,Other,City_10,24,2,Mexican,Monthly,No,Hot,5,4,Poor,5,False,False,Mixed,0.7573081808017427,Car,No
0aeed9B,76,CoffeeBoba tea,2024-05-23,2024-05-23,10.29,19.31,Walk,High,Snowy,0.0,-1.25,Route_4,4069bd55-2f6f-49b4-96d3-34239453ea23,56,Other,City_1,37,3,Italian,Monthly,No,Cold,3,1,Fair,4,True,False,Mixed,0.9728905527557328,Car,Yes
5c90e7X,57,Briyani rice,2024-06-29,2024-06-29,7.23,7.8,Car,Medium,Rainy,0.0,6.76,Route_1,f4222edd-bb3f-4c3b-b63f-79d081bbc411,55,Female,City_9,23,2,Mediterranean,Weekly,No,Cold,5,3,Fair,1,True,True,Mixed,0.7806260899524909,Bike,No
2661b3M,56,Chicken wings,2024-03-15,2024-03-15,9.55,8.09,Bike,Medium,Sunny,0.0,7.82,Route_5,26546323-6052-485e-a7c0-caa1c3bb2854,43,Male,City_1,28,1,Asian,Weekly,No,Hot,2,1,Fair,4,True,True,Mixed,0.0387549362109757,Bike,No
f12b21Q,30,Beef pie,2024-01-23,2024-01-23,6.48,23.66,Walk,High,Snowy,0.0,-7.53,Route_4,62d74263-a6e8-46b2-a6c3-e3dba964fe24,24,Other,City_1,16,2,Mexican,Monthly,Yes,Hot,5,3,Poor,3,False,True,Mixed,0.16772049029960545,Car,No
f8d70aQ,5,Beef pie,2024-09-21,2024-09-21,8.81,21.58,Walk,Low,Snowy,0.0,18.41,Route_5,a45a60e5-2e2d-4991-a7a6-e6227f939e6b,26,Other,City_9,7,1,Italian,Weekly,No,Hot,2,4,Fair,5,True,True,Mixed,0.6720914361705853,Bike,No
36425bX,88,Chicken wings,2024-03-26,2024-03-26,3.85,36.1,Bike,High,Rainy,0.0,-8.07,Route_2,88d3d2e8-fb56-491e-afd3-701ba87947bb,44,Other,City_7,46,5,Mexican,Weekly,Yes,Cold,3,4,Poor,5,True,False,Bike-friendly,0.7434657040608909,Car,No
63baf9U,3,Fried chicken,2024-05-11,2024-05-11,8.94,31.07,Walk,High,Rainy,0.0,7.68,Route_5,2dff405c-3cc0-4d3e-92c0-6c44d5d3b1da,35,Male,City_5,24,2,American,Weekly,No,Hot,4,5,Fair,3,False,True,Bike-friendly,0.8466954389973017,Car,Yes
2dd120L,47,Cookie,2024-05-09,2024-05-09,3.31,40.22,Walk,High,Snowy,0.0,-4.79,Route_5,0ccb2131-cfad-4101-af2d-b28f23963f59,29,Female,City_6,18,4,Italian,Weekly,Yes,Cold,2,5,Good,2,True,False,Mixed,0.2642837208218842,Car,No
f8f08fN,21,Beef pie,2024-11-10,2024-11-10,14.64,28.04,Walk,Low,Sunny,0.0,-4.05,Route_4,df7690d6-352f-4d8a-b7fd-39c453fa353d,59,Male,City_3,25,5,Mediterranean,Weekly,Yes,Cold,4,2,Poor,5,True,False,Bike-friendly,0.797817111191992,Bike,No
a6242cK,84,Taccos,2024-11-18,2024-11-18,3.46,30.65,Bike,High,Rainy,0.0,17.01,Route_1,c9e146bb-2b83-420e-b02d-dc8b900b9a33,31,Male,City_6,29,3,Italian,Weekly,Yes,Cold,2,1,Good,5,True,True,Car-only,0.06632456833224487,Car,No
a3363dH,66,Pizza,2024-09-25,2024-09-25,13.4,19.15,Bike,High,Sunny,0.0,11.43,Route_4,22127e8d-8f92-488d-b26a-5088d8e844e6,32,Other,City_2,22,3,Mexican,Weekly,No,Cold,2,5,Fair,5,False,True,Bike-friendly,0.2668020143866233,Car,No
3216a6Z,50,Chicken pie,2024-12-04,2024-12-04,7.92,37.68,Car,Low,Snowy,0.0,9.66,Route_5,644aa206-3c0a-496f-ad6b-e2836c1535e0,52,Male,City_5,2,3,Italian,Monthly,No,Warm,2,4,Fair,5,True,True,Mixed,0.7328445638439529,Bike,No
4ee088Y,64,Cookie,2024-09-07,2024-09-07,3.42,20.99,Bike,Medium,Sunny,0.0,9.73,Route_2,6adf514e-c7f3-44f5-b7e4-2d87e7391c71,34,Male,City_7,43,1,Mexican,Monthly,Yes,Cold,4,2,Fair,2,False,True,Mixed,0.12209312738123834,Car,No
2616a6P,70,Pasta,2024-03-07,2024-03-07,10.8,18.31,Car,High,Snowy,0.0,10.56,Route_5,14fdee27-5666-48c6-a84c-6dfd5d8aedfb,49,Female,City_10,4,4,Mexican,Weekly,Yes,Warm,3,5,Poor,4,False,True,Bike-friendly,0.7175696098705561,Car,No
d0ea27B,95,PastrySmoothie,2024-07-11,2024-07-11,10.15,34.82,Car,Medium,Rainy,0.0,16.99,Route_3,97960241-5dc0-47ec-bc6f-216e20dec31c,50,Male,City_1,47,4,Mexican,Monthly,Yes,Warm,4,3,Poor,1,False,True,Car-only,0.8797850040866508,Car,Yes
762e17E,94,Dumplings,2024-05-04,2024-05-04,2.18,28.07,Bike,Medium,Snowy,0.0,5.65,Route_3,9fcde5a8-b53a-4d11-81c2-a8ac57bee19f,35,Male,City_7,21,1,Italian,Monthly,No,Warm,3,3,Good,2,False,True,Car-only,0.1822670390884279,Car,No
937280C,94,Chicken pie,2024-01-06,2024-01-06,10.27,22.96,Bike,High,Snowy,0.0,9.92,Route_5,77e71b85-86d2-4183-84ca-8c47aabb57aa,43,Other,City_7,1,4,American,Weekly,Yes,Hot,2,5,Fair,5,True,True,Bike-friendly,0.14949563440138247,Car,No
528ad7N,11,Burger,2024-10-18,2024-10-18,11.31,26.46,Bike,High,Sunny,0.0,11.79,Route_5,6679e0a6-34ad-45d1-a327-906e56522f80,26,Other,City_8,38,3,Asian,Monthly,Yes,Hot,4,4,Good,1,False,True,Bike-friendly,0.3544603372541979,Car,No
6e85c2X,69,Briyani rice,2024-12-09,2024-12-09,8.64,44.63,Car,Low,Snowy,0.0,2.04,Route_3,ca617488-2145-4831-b33d-352cc7bb6084,25,Other,City_5,47,2,Mediterranean,Monthly,Yes,Warm,5,2,Good,1,True,False,Bike-friendly,0.7563320385046791,Bike,No
c7d30cE,88,Beef pie,2024-01-13,2024-01-13,3.19,24.26,Car,Medium,Snowy,0.0,4.29,Route_2,5d4b25c7-d168-4b37-ad29-d6d0e0120060,34,Female,City_9,35,2,American,Weekly,No,Warm,4,2,Poor,1,False,False,Car-only,0.886669924201184,Car,Yes
8c2287F,33,Briyani rice,2024-02-24,2024-02-24,8.31,29.46,Car,High,Sunny,0.0,9.28,Route_1,67ad7f18-be5e-4325-95df-f68374864ead,43,Female,City_5,16,4,Mediterranean,Weekly,Yes,Hot,2,5,Poor,2,False,True,Car-only,0.39690963998905204,Car,No
483ed3Z,24,CoffeeBoba tea,2024-08-30,2024-08-30,11.49,28.78,Walk,High,Sunny,0.0,9.39,Route_5,aaabccf6-4d4b-406c-90d6-e64fa70dcacb,47,Female,City_3,2,1,Italian,Weekly,No,Warm,3,3,Good,1,False,False,Car-only,0.1682729173109735,Car,No
6f158dV,87,Salad,2024-04-01,2024-04-01,14.14,28.13,Bike,High,Sunny,0.0,15.32,Route_2,f55303a6-fd8f-4f72-abb1-306f9f8c4683,49,Other,City_1,41,1,American,Monthly,No,Cold,2,1,Poor,1,False,True,Mixed,0.8404075695816539,Car,Yes
